a, time, T11, T12, T13, T14, T15, T21, T22, T23, T24, T25, T31, T32, T33, T34, T35, T41, T42, T43, T44, T45, T51, T52, T53, T54, T55
21, 2.100000e+003  2.498025e+000  2.922900e+000  3.127876e+000  3.311608e+000  3.641876e+000  2.378287e+000  2.884321e+000  3.189381e+000  3.458587e+000  3.814786e+000  2.381286e+000  2.911996e+000  3.236123e+000  3.512208e+000  3.849353e+000  2.493258e+000  3.113228e+000  3.447670e+000  3.687495e+000  3.929756e+000  3.135853e+000  3.943180e+000  4.228548e+000  4.331888e+000  4.279704e+000  
22, 2.200000e+003  2.496888e+000  2.922368e+000  3.131152e+000  3.317537e+000  3.645143e+000  2.376038e+000  2.883600e+000  3.196730e+000  3.471431e+000  3.821832e+000  2.379822e+000  2.913905e+000  3.247698e+000  3.529404e+000  3.858386e+000  2.495088e+000  3.122847e+000  3.467571e+000  3.710678e+000  3.940883e+000  3.140043e+000  3.956216e+000  4.248339e+000  4.351385e+000  4.288298e+000  
23, 2.300000e+003  2.495963e+000  2.922061e+000  3.134288e+000  3.322998e+000  3.648091e+000  2.374218e+000  2.883367e+000  3.203922e+000  3.483498e+000  3.828310e+000  2.378821e+000  2.916349e+000  3.259135e+000  3.545784e+000  3.866802e+000  2.497151e+000  3.132503e+000  3.486800e+000  3.732634e+000  3.951243e+000  3.143964e+000  3.968302e+000  4.266592e+000  4.369238e+000  4.296092e+000  
24, 2.400000e+003  2.495219e+000  2.921949e+000  3.137292e+000  3.328036e+000  3.650763e+000  2.372772e+000  2.883571e+000  3.210961e+000  3.494847e+000  3.834284e+000  2.378223e+000  2.919266e+000  3.270417e+000  3.561392e+000  3.874665e+000  2.499397e+000  3.142149e+000  3.505358e+000  3.753425e+000  3.960908e+000  3.147636e+000  3.979524e+000  4.283448e+000  4.385610e+000  4.303179e+000  
25, 2.500000e+003  2.494629e+000  2.922007e+000  3.140173e+000  3.332694e+000  3.653191e+000  2.371653e+000  2.884165e+000  3.217847e+000  3.505534e+000  3.839808e+000  2.377975e+000  2.922597e+000  3.281530e+000  3.576271e+000  3.882026e+000  2.501785e+000  3.151747e+000  3.523249e+000  3.773115e+000  3.969939e+000  3.151077e+000  3.989959e+000  4.299033e+000  4.400645e+000  4.309638e+000  
26, 2.600000e+003  2.494172e+000  2.922213e+000  3.142941e+000  3.337011e+000  3.655407e+000  2.370820e+000  2.885107e+000  3.224584e+000  3.515609e+000  3.844928e+000  2.378031e+000  2.926289e+000  3.292464e+000  3.590463e+000  3.888932e+000  2.504281e+000  3.161262e+000  3.540482e+000  3.791764e+000  3.978389e+000  3.154304e+000  3.999675e+000  4.313460e+000  4.414473e+000  4.315539e+000  
27, 2.700000e+003  2.493828e+000  2.922547e+000  3.145601e+000  3.341019e+000  3.657434e+000  2.370237e+000  2.886356e+000  3.231173e+000  3.525121e+000  3.849688e+000  2.378350e+000  2.930292e+000  3.303207e+000  3.604004e+000  3.895424e+000  2.506856e+000  3.170664e+000  3.557068e+000  3.809428e+000  3.986307e+000  3.157334e+000  4.008736e+000  4.326831e+000  4.427208e+000  4.320940e+000  
28, 2.800000e+003  2.493582e+000  2.922991e+000  3.148162e+000  3.344750e+000  3.659295e+000  2.369874e+000  2.887876e+000  3.237618e+000  3.534112e+000  3.854121e+000  2.378897e+000  2.934560e+000  3.313750e+000  3.616933e+000  3.901536e+000  2.509487e+000  3.179929e+000  3.573021e+000  3.826165e+000  3.993734e+000  3.160182e+000  4.017194e+000  4.339240e+000  4.438954e+000  4.325895e+000  
29, 2.900000e+003  2.493420e+000  2.923529e+000  3.150629e+000  3.348230e+000  3.661008e+000  2.369701e+000  2.889632e+000  3.243920e+000  3.542622e+000  3.858261e+000  2.379640e+000  2.939049e+000  3.324087e+000  3.629283e+000  3.907301e+000  2.512151e+000  3.189036e+000  3.588356e+000  3.842027e+000  4.000710e+000  3.162859e+000  4.025102e+000  4.350769e+000  4.449803e+000  4.330448e+000  
30, 3.000000e+003  2.493331e+000  2.924148e+000  3.153009e+000  3.351482e+000  3.662590e+000  2.369697e+000  2.891593e+000  3.250081e+000  3.550688e+000  3.862134e+000  2.380553e+000  2.943722e+000  3.334211e+000  3.641087e+000  3.912744e+000  2.514832e+000  3.197968e+000  3.603090e+000  3.857063e+000  4.007268e+000  3.165380e+000  4.032503e+000  4.361495e+000  4.459837e+000  4.334639e+000  
31, 3.100000e+003  2.493305e+000  2.924835e+000  3.155305e+000  3.354528e+000  3.664055e+000  2.369839e+000  2.893732e+000  3.256104e+000  3.558343e+000  3.865765e+000  2.381610e+000  2.948544e+000  3.344117e+000  3.652374e+000  3.917893e+000  2.517515e+000  3.206711e+000  3.617241e+000  3.871322e+000  4.013440e+000  3.167755e+000  4.039438e+000  4.371485e+000  4.469131e+000  4.338505e+000  
32, 3.200000e+003  2.493333e+000  2.925581e+000  3.157524e+000  3.357388e+000  3.665413e+000  2.370109e+000  2.896024e+000  3.261991e+000  3.565617e+000  3.869175e+000  2.382791e+000  2.953483e+000  3.353802e+000  3.663173e+000  3.922767e+000  2.520187e+000  3.215255e+000  3.630828e+000  3.884848e+000  4.019253e+000  3.169995e+000  4.045944e+000  4.380801e+000  4.477751e+000  4.342076e+000  
33, 3.300000e+003  2.493407e+000  2.926375e+000  3.159670e+000  3.360077e+000  3.666678e+000  2.370490e+000  2.898444e+000  3.267743e+000  3.572539e+000  3.872385e+000  2.384074e+000  2.958510e+000  3.363262e+000  3.673510e+000  3.927388e+000  2.522839e+000  3.223590e+000  3.643868e+000  3.897684e+000  4.024733e+000  3.172109e+000  4.052054e+000  4.389499e+000  4.485756e+000  4.345380e+000  
34, 3.400000e+003  2.493521e+000  2.927210e+000  3.161746e+000  3.362612e+000  3.667857e+000  2.370968e+000  2.900973e+000  3.273363e+000  3.579132e+000  3.875410e+000  2.385445e+000  2.963599e+000  3.372497e+000  3.683409e+000  3.931773e+000  2.525462e+000  3.231710e+000  3.656382e+000  3.909869e+000  4.029904e+000  3.174106e+000  4.057799e+000  4.397630e+000  4.493201e+000  4.348442e+000  
35, 3.500000e+003  2.493670e+000  2.928078e+000  3.163756e+000  3.365005e+000  3.668959e+000  2.371529e+000  2.903590e+000  3.278852e+000  3.585421e+000  3.878267e+000  2.386886e+000  2.968729e+000  3.381505e+000  3.692894e+000  3.935939e+000  2.528048e+000  3.239611e+000  3.668387e+000  3.921442e+000  4.034786e+000  3.175995e+000  4.063205e+000  4.405238e+000  4.500132e+000  4.351284e+000  
36, 3.600000e+003  2.493848e+000  2.928973e+000  3.165704e+000  3.367269e+000  3.669992e+000  2.372161e+000  2.906280e+000  3.284213e+000  3.591426e+000  3.880968e+000  2.388385e+000  2.973877e+000  3.390286e+000  3.701985e+000  3.939900e+000  2.530592e+000  3.247290e+000  3.679904e+000  3.932436e+000  4.039400e+000  3.177781e+000  4.068298e+000  4.412366e+000  4.506594e+000  4.353924e+000  
37, 3.700000e+003  2.494052e+000  2.929889e+000  3.167592e+000  3.369414e+000  3.670961e+000  2.372854e+000  2.909026e+000  3.289448e+000  3.597166e+000  3.883527e+000  2.389930e+000  2.979026e+000  3.398840e+000  3.710704e+000  3.943670e+000  2.533089e+000  3.254745e+000  3.690950e+000  3.942885e+000  4.043762e+000  3.179473e+000  4.073100e+000  4.419051e+000  4.512625e+000  4.356382e+000  
38, 3.800000e+003  2.494277e+000  2.930821e+000  3.169424e+000  3.371450e+000  3.671873e+000  2.373599e+000  2.911816e+000  3.294558e+000  3.602659e+000  3.885955e+000  2.391509e+000  2.984161e+000  3.407168e+000  3.719069e+000  3.947260e+000  2.535535e+000  3.261978e+000  3.701544e+000  3.952821e+000  4.047891e+000  3.181076e+000  4.077633e+000  4.425328e+000  4.518262e+000  4.358672e+000  
39, 3.900000e+003  2.494520e+000  2.931765e+000  3.171201e+000  3.373386e+000  3.672733e+000  2.374387e+000  2.914636e+000  3.299545e+000  3.607920e+000  3.888261e+000  2.393115e+000  2.989266e+000  3.415273e+000  3.727096e+000  3.950683e+000  2.537927e+000  3.268988e+000  3.711704e+000  3.962271e+000  4.051800e+000  3.182596e+000  4.081915e+000  4.431226e+000  4.523536e+000  4.360809e+000  
40, 4.000000e+003  2.494778e+000  2.932717e+000  3.172927e+000  3.375230e+000  3.673545e+000  2.375212e+000  2.917476e+000  3.304411e+000  3.612963e+000  3.890454e+000  2.394737e+000  2.994329e+000  3.423156e+000  3.734804e+000  3.953949e+000  2.540262e+000  3.275778e+000  3.721447e+000  3.971265e+000  4.055504e+000  3.184038e+000  4.085963e+000  4.436775e+000  4.528476e+000  4.362805e+000  
41, 4.100000e+003  2.495048e+000  2.933673e+000  3.174603e+000  3.376988e+000  3.674313e+000  2.376065e+000  2.920326e+000  3.309158e+000  3.617803e+000  3.892543e+000  2.396369e+000  2.999339e+000  3.430820e+000  3.742206e+000  3.957066e+000  2.542539e+000  3.282349e+000  3.730791e+000  3.979826e+000  4.059016e+000  3.185408e+000  4.089793e+000  4.442001e+000  4.533108e+000  4.364673e+000  
42, 4.200000e+003  2.495329e+000  2.934632e+000  3.176231e+000  3.378668e+000  3.675041e+000  2.376943e+000  2.923177e+000  3.313788e+000  3.622450e+000  3.894534e+000  2.398005e+000  3.004288e+000  3.438267e+000  3.749318e+000  3.960043e+000  2.544757e+000  3.288706e+000  3.739751e+000  3.987979e+000  4.062348e+000  3.186709e+000  4.093420e+000  4.446926e+000  4.537456e+000  4.366421e+000  
43, 4.300000e+003  2.495618e+000  2.935589e+000  3.177814e+000  3.380273e+000  3.675733e+000  2.377838e+000  2.926022e+000  3.318303e+000  3.626916e+000  3.896435e+000  2.399638e+000  3.009166e+000  3.445501e+000  3.756153e+000  3.962890e+000  2.546915e+000  3.294852e+000  3.748344e+000  3.995747e+000  4.065511e+000  3.187946e+000  4.096857e+000  4.451573e+000  4.541542e+000  4.368061e+000  
44, 4.400000e+003  2.495914e+000  2.936542e+000  3.179353e+000  3.381811e+000  3.676390e+000  2.378747e+000  2.928854e+000  3.322705e+000  3.631212e+000  3.898251e+000  2.401265e+000  3.013968e+000  3.452525e+000  3.762724e+000  3.965612e+000  2.549012e+000  3.300792e+000  3.756585e+000  4.003150e+000  4.068516e+000  3.189123e+000  4.100116e+000  4.455960e+000  4.545385e+000  4.369599e+000  
45, 4.500000e+003  2.496214e+000  2.937490e+000  3.180849e+000  3.383284e+000  3.677015e+000  2.379665e+000  2.931665e+000  3.326995e+000  3.635345e+000  3.899988e+000  2.402879e+000  3.018687e+000  3.459342e+000  3.769042e+000  3.968217e+000  2.551049e+000  3.306529e+000  3.764490e+000  4.010208e+000  4.071371e+000  3.190243e+000  4.103210e+000  4.460106e+000  4.549004e+000  4.371045e+000  
46, 4.600000e+003  2.496518e+000  2.938431e+000  3.182303e+000  3.384698e+000  3.677612e+000  2.380590e+000  2.934453e+000  3.331175e+000  3.639326e+000  3.901651e+000  2.404478e+000  3.023318e+000  3.465958e+000  3.775120e+000  3.970712e+000  2.553025e+000  3.312068e+000  3.772071e+000  4.016941e+000  4.074086e+000  3.191310e+000  4.106147e+000  4.464028e+000  4.552414e+000  4.372404e+000  
47, 4.700000e+003  2.496824e+000  2.939364e+000  3.183718e+000  3.386057e+000  3.678182e+000  2.381516e+000  2.937210e+000  3.335248e+000  3.643161e+000  3.903244e+000  2.406059e+000  3.027858e+000  3.472374e+000  3.780967e+000  3.973102e+000  2.554941e+000  3.317415e+000  3.779343e+000  4.023365e+000  4.076669e+000  3.192326e+000  4.108938e+000  4.467740e+000  4.555631e+000  4.373684e+000  
48, 4.800000e+003  2.497131e+000  2.940286e+000  3.185095e+000  3.387363e+000  3.678726e+000  2.382442e+000  2.939935e+000  3.339215e+000  3.646857e+000  3.904772e+000  2.407618e+000  3.032303e+000  3.478597e+000  3.786594e+000  3.975392e+000  2.556797e+000  3.322574e+000  3.786319e+000  4.029497e+000  4.079127e+000  3.193295e+000  4.111592e+000  4.471256e+000  4.558668e+000  4.374890e+000  
49, 4.900000e+003  2.497438e+000  2.941197e+000  3.186434e+000  3.388619e+000  3.679247e+000  2.383365e+000  2.942622e+000  3.343078e+000  3.650423e+000  3.906239e+000  2.409153e+000  3.036651e+000  3.484630e+000  3.792009e+000  3.977588e+000  2.558595e+000  3.327551e+000  3.793012e+000  4.035352e+000  4.081469e+000  3.194218e+000  4.114116e+000  4.474589e+000  4.561538e+000  4.376028e+000  
50, 5.000000e+003  2.497745e+000  2.942096e+000  3.187737e+000  3.389829e+000  3.679746e+000  2.384283e+000  2.945269e+000  3.346840e+000  3.653863e+000  3.907647e+000  2.410662e+000  3.040900e+000  3.490476e+000  3.797223e+000  3.979694e+000  2.560336e+000  3.332351e+000  3.799433e+000  4.040945e+000  4.083699e+000  3.195100e+000  4.116519e+000  4.477750e+000  4.564252e+000  4.377102e+000  
51, 5.100000e+003  2.498050e+000  2.942982e+000  3.189005e+000  3.390995e+000  3.680225e+000  2.385194e+000  2.947874e+000  3.350501e+000  3.657183e+000  3.909000e+000  2.412144e+000  3.045048e+000  3.496142e+000  3.802244e+000  3.981716e+000  2.562019e+000  3.336980e+000  3.805595e+000  4.046289e+000  4.085826e+000  3.195941e+000  4.118807e+000  4.480751e+000  4.566821e+000  4.378116e+000  
52, 5.200000e+003  2.498353e+000  2.943853e+000  3.190239e+000  3.392120e+000  3.680685e+000  2.386096e+000  2.950434e+000  3.354064e+000  3.660390e+000  3.910302e+000  2.413597e+000  3.049095e+000  3.501630e+000  3.807079e+000  3.983656e+000  2.563648e+000  3.341441e+000  3.811508e+000  4.051397e+000  4.087854e+000  3.196744e+000  4.120987e+000  4.483602e+000  4.569254e+000  4.379076e+000  
53, 5.300000e+003  2.498654e+000  2.944711e+000  3.191439e+000  3.393205e+000  3.681126e+000  2.386987e+000  2.952948e+000  3.357531e+000  3.663487e+000  3.911554e+000  2.415020e+000  3.053040e+000  3.506946e+000  3.811737e+000  3.985520e+000  2.565222e+000  3.345742e+000  3.817184e+000  4.056281e+000  4.089789e+000  3.197511e+000  4.123065e+000  4.486311e+000  4.571560e+000  4.379984e+000  
54, 5.400000e+003  2.498951e+000  2.945553e+000  3.192607e+000  3.394253e+000  3.681551e+000  2.387867e+000  2.955413e+000  3.360903e+000  3.666479e+000  3.912759e+000  2.416412e+000  3.056883e+000  3.512093e+000  3.816223e+000  3.987310e+000  2.566743e+000  3.349886e+000  3.822631e+000  4.060952e+000  4.091635e+000  3.198244e+000  4.125047e+000  4.488888e+000  4.573747e+000  4.380844e+000  
55, 5.500000e+003  2.499245e+000  2.946380e+000  3.193744e+000  3.395265e+000  3.681959e+000  2.388734e+000  2.957829e+000  3.364183e+000  3.669371e+000  3.913920e+000  2.417773e+000  3.060624e+000  3.517077e+000  3.820547e+000  3.989031e+000  2.568212e+000  3.353879e+000  3.827861e+000  4.065421e+000  4.093399e+000  3.198945e+000  4.126938e+000  4.491339e+000  4.575823e+000  4.381659e+000  
56, 5.600000e+003  2.499536e+000  2.947191e+000  3.194849e+000  3.396243e+000  3.682353e+000  2.389587e+000  2.960195e+000  3.367373e+000  3.672166e+000  3.915039e+000  2.419102e+000  3.064265e+000  3.521902e+000  3.824713e+000  3.990684e+000  2.569631e+000  3.357727e+000  3.832882e+000  4.069698e+000  4.095083e+000  3.199614e+000  4.128743e+000  4.493674e+000  4.577795e+000  4.382432e+000  
57, 5.700000e+003  2.499822e+000  2.947986e+000  3.195925e+000  3.397189e+000  3.682732e+000  2.390426e+000  2.962510e+000  3.370474e+000  3.674869e+000  3.916117e+000  2.420398e+000  3.067806e+000  3.526571e+000  3.828728e+000  3.992274e+000  2.571002e+000  3.361434e+000  3.837702e+000  4.073792e+000  4.096693e+000  3.200255e+000  4.130467e+000  4.495897e+000  4.579669e+000  4.383165e+000  
58, 5.800000e+003  2.500103e+000  2.948765e+000  3.196972e+000  3.398104e+000  3.683097e+000  2.391249e+000  2.964774e+000  3.373489e+000  3.677483e+000  3.917157e+000  2.421662e+000  3.071247e+000  3.531089e+000  3.832598e+000  3.993803e+000  2.572324e+000  3.365004e+000  3.842332e+000  4.077713e+000  4.098232e+000  3.200868e+000  4.132113e+000  4.498016e+000  4.581452e+000  4.383862e+000  
59, 5.900000e+003  2.500380e+000  2.949528e+000  3.197990e+000  3.398989e+000  3.683450e+000  2.392057e+000  2.966987e+000  3.376418e+000  3.680011e+000  3.918160e+000  2.422894e+000  3.074590e+000  3.535461e+000  3.836329e+000  3.995274e+000  2.573601e+000  3.368443e+000  3.846778e+000  4.081468e+000  4.099704e+000  3.201455e+000  4.133687e+000  4.500036e+000  4.583148e+000  4.384525e+000  
60, 6.000000e+003  2.500652e+000  2.950274e+000  3.198980e+000  3.399845e+000  3.683790e+000  2.392848e+000  2.969147e+000  3.379265e+000  3.682457e+000  3.919128e+000  2.424093e+000  3.077837e+000  3.539691e+000  3.839926e+000  3.996690e+000  2.574832e+000  3.371756e+000  3.851049e+000  4.085066e+000  4.101112e+000  3.202016e+000  4.135191e+000  4.501964e+000  4.584762e+000  4.385154e+000  
61, 6.100000e+003  2.500919e+000  2.951004e+000  3.199944e+000  3.400674e+000  3.684119e+000  2.393623e+000  2.971256e+000  3.382030e+000  3.684823e+000  3.920063e+000  2.425260e+000  3.080989e+000  3.543782e+000  3.843395e+000  3.998052e+000  2.576021e+000  3.374946e+000  3.855151e+000  4.088513e+000  4.102460e+000  3.202554e+000  4.136629e+000  4.503803e+000  4.586300e+000  4.385754e+000  
62, 6.200000e+003  2.501181e+000  2.951717e+000  3.200881e+000  3.401477e+000  3.684436e+000  2.394382e+000  2.973313e+000  3.384717e+000  3.687113e+000  3.920965e+000  2.426394e+000  3.084048e+000  3.547740e+000  3.846739e+000  3.999363e+000  2.577167e+000  3.378018e+000  3.859092e+000  4.091819e+000  4.103750e+000  3.203069e+000  4.138005e+000  4.505559e+000  4.587766e+000  4.386324e+000  
63, 6.300000e+003  2.501437e+000  2.952413e+000  3.201792e+000  3.402255e+000  3.684743e+000  2.395123e+000  2.975318e+000  3.387325e+000  3.689328e+000  3.921836e+000  2.427497e+000  3.087015e+000  3.551567e+000  3.849964e+000  4.000626e+000  2.578272e+000  3.380977e+000  3.862879e+000  4.094987e+000  4.104985e+000  3.203562e+000  4.139321e+000  4.507236e+000  4.589163e+000  4.386867e+000  
64, 6.400000e+003  2.501688e+000  2.953093e+000  3.202678e+000  3.403008e+000  3.685039e+000  2.395847e+000  2.977273e+000  3.389859e+000  3.691473e+000  3.922677e+000  2.428569e+000  3.089893e+000  3.555267e+000  3.853075e+000  4.001841e+000  2.579338e+000  3.383826e+000  3.866518e+000  4.098026e+000  4.106168e+000  3.204035e+000  4.140582e+000  4.508839e+000  4.590497e+000  4.387385e+000  
